,handle,user_rating,skill_strings,skill_math,skill_implementation,skill_data structures,skill_dp,skill_constructive algorithms,skill_graphs,skill_geometry,contest_id,problem_index,problem_name,rating,is_strings,is_math,is_implementation,is_data structures,is_dp,is_constructive algorithms,is_graphs,is_geometry,is_solved
6642,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6643,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6644,drozdilla,1300,0.08204917758534644,0.340949423833624,0.2296570892080205,0.046249990970677994,0.07953331421152966,0.11103353715853691,0.07154131572757315,0.038986151304691956,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6645,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,1
6646,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,1
6647,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6648,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6649,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6650,Olerinskiy,1914,0.04464199252301312,0.19809753691254656,0.13590691102954494,0.09667626260587149,0.10966443980076987,0.10103188661557014,0.30379602046288245,0.010184950049797357,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6651,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,1
6652,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6653,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6654,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6655,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6656,bringMeBack_,1272,0.05818861934914575,0.21646704601302275,0.23647386353671834,0.07799739556480881,0.19867594893517299,0.09943764897337475,0.09316532080458811,0.019594156823167928,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6657,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6658,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,1
6659,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6660,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6661,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6662,DC-HITMAN,1792,0.055853980518053375,0.17518814574690408,0.14969187656524763,0.12160183479960374,0.21820520325500598,0.1496215984661455,0.1136890231929403,0.01614833745610198,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6663,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,1
6664,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6665,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6666,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6667,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6668,amystar101,1705,0.05052696630335451,0.1655612980353316,0.1825416176112128,0.14267620959667984,0.22588592119671108,0.11210580496200338,0.105106442984489,0.015595739310221936,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6669,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,1
6670,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6671,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6672,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6673,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6674,aaj_ni_maanta_bhai,1505,0.041105767088298155,0.19431341055517976,0.24865940114250742,0.08042761578290199,0.09935654885755586,0.2203976635703743,0.11034207660748735,0.00539751639569805,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6675,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,1
6676,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6677,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6678,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6679,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6680,_valhalla,1281,0.05520957078243486,0.4032329444892463,0.37447861660359644,0.034024208320886914,0.0426836087769409,0.06675874668335997,0.011501640822604749,0.012110663520928596,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6681,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6682,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6683,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6684,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6685,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6686,AM_I_Learning,1518,0.08757492354130363,0.2545538041098674,0.20810278104078803,0.17708241335184396,0.1238835422333944,0.076710240360363,0.06733438382943933,0.004757911532999038,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6687,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6688,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6689,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6690,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6691,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6692,scanfex,1169,0.013222251420345546,0.11157041113462163,0.13927319926756113,0.037963025044585,0.6707694170443442,0.027201696088542077,0.0,0.0,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6693,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6694,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6695,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6696,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6697,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6698,Rijon,1140,0.07796281555371301,0.2573946121438904,0.45800386341153687,0.036877689604705104,0.041275248016288686,0.07661058935618043,0.03978217702629705,0.012093004887388412,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6699,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6700,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6701,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6702,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6703,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6704,sushant_verma,1697,0.04375061844879124,0.19239869168445828,0.2178378802989375,0.1836317206702306,0.10557455991008675,0.12842797233893632,0.11717039953112164,0.011208157117436125,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6705,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6706,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6707,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6708,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6709,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6710,ZzaZi,1492,0.08158626681565422,0.2171203722036432,0.3189800968686094,0.07065409825560048,0.12357969259596609,0.10515663676958027,0.0654436039638397,0.017479232527110658,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6711,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,A,Creating a Character,1300,0,1,0,0,0,0,0,0,0
6712,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,B,Zmei Gorynich,1600,0,1,0,0,0,0,0,0,0
6713,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,C,The Number Of Good Substrings,1600,0,0,0,0,0,0,0,0,0
6714,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,D,Coloring Edges,2000,0,0,0,0,0,1,1,0,0
6715,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,E,Sum Queries?,2300,0,1,1,1,0,0,0,0,0
6716,sudeep123,1319,0.06745966710865554,0.3147353363907786,0.3402868698305613,0.11218158802982572,0.09824510256699896,0.06709143607318041,0.0,0.0,1217,F,Forced Online Queries Problem,2800,0,0,0,1,0,0,1,0,0
6717,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6718,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6719,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6720,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6721,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6722,kostyamyasso2002,2009,0.04782270966125091,0.27386131565162447,0.10555634329598439,0.0925146050676183,0.1823340851600207,0.17814185521185089,0.09491414954461393,0.024854936407036368,1278,F,Cards,2600,0,1,0,0,1,0,0,0,1
6723,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6724,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6725,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6726,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6727,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6728,Dalgerok,2083,0.04382884527525348,0.09477960770324671,0.0740819842270669,0.3894795770758906,0.21354627337773616,0.05308247888060564,0.09304318078051223,0.03815805267967063,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
6729,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6730,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6731,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6732,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6733,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6734,Siberian,2230,0.018118867658304057,0.05368296702562826,0.22260874709611467,0.18614091436749272,0.19030368466855013,0.052425474887951864,0.19947994583631465,0.07723939845963645,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
6735,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6736,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6737,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6738,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6739,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6740,akat,2001,0.04028255890349889,0.16387843431388727,0.1895783577400015,0.20499191962269678,0.22125640400981886,0.10229491647161851,0.06422392855971805,0.013493480378762985,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
6741,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6742,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6743,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6744,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6745,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6746,vp-asp,1894,0.08254294148648707,0.14482259532130262,0.16238806835163455,0.14854497772157735,0.15439201311267903,0.17458810838858174,0.12491951774364228,0.007801777874094875,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
6747,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6748,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6749,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6750,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,1
6751,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6752,_no0B,1981,0.07008889408391558,0.09476384182483048,0.09389552056403444,0.21696867985713766,0.251067791674856,0.11314838367766537,0.13615204294407454,0.023914845373470207,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
6753,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,A,Shuffle Hashing,1000,1,0,1,0,0,0,0,0,1
6754,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,B,A and B,1500,0,1,0,0,0,0,0,0,1
6755,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,C,Berry Jam,1600,0,0,1,1,1,0,0,0,1
6756,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,D,Segment Tree,2100,0,0,0,1,0,0,1,0,0
6757,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,E,Tests for problem D,2200,0,0,0,0,0,1,0,0,1
6758,vladmart,2074,0.06316489057345118,0.18279860098521242,0.2110568377594249,0.13637689415706944,0.17343880999729797,0.11313522425330289,0.08362000752718966,0.03640873474705921,1278,F,Cards,2600,0,1,0,0,1,0,0,0,0
